epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,1051.66,1.18227,1.65988,0.18051,0.9593,1.08162,0.35632,0.28219,0.20746,0.09293,0.35453,0.28219,0.22109,0.13037,2.09384,3.94123,0.08262,2.06356,1.64929,0.0006065,0.0006065,0.0006065
106,1060.59,1.16012,1.60946,0.23581,0.97813,1.09934,0.35632,0.28219,0.20746,0.09293,0.35453,0.28219,0.22109,0.13037,2.09384,3.94123,0.08262,2.06356,1.64929,0.000600313,0.000600313,0.000600313
107,1067.89,1.08269,1.54704,0.21843,0.93847,1.06337,0.35205,0.24991,0.22913,0.08994,0.28564,0.21157,0.16791,0.11211,2.11635,4.22084,0.08435,2.09481,1.66976,0.000594125,0.000594125,0.000594125
108,1076.52,1.11073,1.59424,0.19519,0.93778,1.08506,0.37068,0.26573,0.19104,0.0801,0.36871,0.23164,0.21128,0.11879,2.16685,4.36153,0.08193,2.10287,1.69972,0.000587938,0.000587938,0.000587938
109,1084.49,1.11891,1.51538,0.18399,0.91445,1.07122,0.37068,0.26573,0.19104,0.0801,0.36871,0.23164,0.21128,0.11879,2.16685,4.36153,0.08193,2.10287,1.69972,0.00058175,0.00058175,0.00058175
110,1092.95,1.0429,1.3807,0.2077,0.88358,1.05099,0.38992,0.24012,0.19606,0.08439,0.36269,0.22207,0.21487,0.12112,2.15927,4.19971,0.07826,2.04547,1.71196,0.000575563,0.000575563,0.000575563
111,1104.72,1.10866,1.57079,0.18522,0.9205,1.07104,0.27965,0.29179,0.1917,0.08603,0.39222,0.23001,0.22793,0.12806,2.173,4.07485,0.07856,2.00715,1.72222,0.000569375,0.000569375,0.000569375
112,1119,1.08016,1.50336,0.21091,0.91913,1.07333,0.27965,0.29179,0.1917,0.08603,0.39222,0.23001,0.22793,0.12806,2.173,4.07485,0.07856,2.00715,1.72222,0.000563187,0.000563187,0.000563187
113,1131.65,1.05654,1.47569,0.20411,0.89113,1.05826,0.26568,0.29571,0.19915,0.07539,0.26236,0.2863,0.19427,0.12158,2.15019,3.91005,0.0833,2.09365,1.67935,0.000557,0.000557,0.000557
114,1142.25,1.10928,1.53459,0.17278,0.88318,1.06137,0.26568,0.29571,0.19915,0.07539,0.26236,0.2863,0.19427,0.12158,2.15019,3.91005,0.0833,2.09365,1.67935,0.000550813,0.000550813,0.000550813
115,1148.65,1.08178,1.53371,0.21101,0.89365,1.06978,0.25541,0.29629,0.17901,0.07439,0.30174,0.27698,0.17371,0.10495,2.13991,3.99971,0.07977,2.13306,1.6759,0.000544625,0.000544625,0.000544625
116,1156.05,1.06747,1.55144,0.1972,0.92184,1.04283,0.29448,0.26797,0.20479,0.08171,0.27971,0.25762,0.19674,0.12415,2.14866,4.02593,0.07936,2.07772,1.67027,0.000538438,0.000538438,0.000538438
117,1166.3,1.08616,1.50072,0.17359,0.88225,1.05964,0.29448,0.26797,0.20479,0.08171,0.27971,0.25762,0.19674,0.12415,2.14866,4.02593,0.07936,2.07772,1.67027,0.00053225,0.00053225,0.00053225
118,1180.52,1.04834,1.52089,0.18714,0.8571,1.04398,0.32706,0.27537,0.19275,0.08293,0.32379,0.2662,0.20745,0.14341,2.11682,3.95336,0.08053,2.04761,1.65902,0.000526063,0.000526063,0.000526063
119,1191.42,1.02865,1.39874,0.18734,0.85336,1.02371,0.27053,0.26314,0.17987,0.08653,0.30645,0.29688,0.19438,0.14224,2.17362,4.01385,0.08199,2.03469,1.70391,0.000519875,0.000519875,0.000519875
120,1202.57,1.11904,1.51478,0.2097,0.90711,1.09227,0.27053,0.26314,0.17987,0.08653,0.30645,0.29688,0.19438,0.14224,2.17362,4.01385,0.08199,2.03469,1.70391,0.000513688,0.000513688,0.000513688
121,1209.57,1.1075,1.59215,0.20491,0.90449,1.07292,0.20132,0.34438,0.17189,0.08177,0.24762,0.32342,0.1882,0.12014,2.16648,4.01657,0.08117,2.07513,1.71268,0.0005075,0.0005075,0.0005075
122,1216.18,1.01717,1.40967,0.16745,0.81465,1.02596,0.20132,0.34438,0.17189,0.08177,0.24762,0.32342,0.1882,0.12014,2.16648,4.01657,0.08117,2.07513,1.71268,0.000501313,0.000501313,0.000501313
123,1228.1,1.03753,1.53727,0.20988,0.85926,1.04957,0.2191,0.34098,0.17486,0.08085,0.26519,0.29934,0.18508,0.12156,2.08744,4.05483,0.08228,2.13084,1.64157,0.000495125,0.000495125,0.000495125
124,1241.92,0.98444,1.4251,0.19961,0.86755,1.04379,0.23794,0.3507,0.17751,0.08215,0.28452,0.32677,0.18704,0.12988,2.08545,4.07599,0.0772,2.05758,1.64883,0.000488938,0.000488938,0.000488938
125,1249.71,1.05176,1.45331,0.17818,0.82285,1.02997,0.23794,0.3507,0.17751,0.08215,0.28452,0.32677,0.18704,0.12988,2.08545,4.07599,0.0772,2.05758,1.64883,0.00048275,0.00048275,0.00048275
126,1257.21,0.94971,1.25451,0.1836,0.77264,1.00296,0.3032,0.29432,0.21548,0.10159,0.34165,0.28878,0.24493,0.17347,2.06282,4.0353,0.07838,1.85601,1.61747,0.000476562,0.000476562,0.000476562
127,1267.68,1.04923,1.49638,0.17556,0.83552,1.04304,0.20927,0.31972,0.19109,0.09955,0.3141,0.27681,0.23199,0.14945,2.0314,3.87531,0.07847,1.89809,1.6068,0.000470375,0.000470375,0.000470375
128,1274.87,0.99294,1.32968,0.19665,0.83478,1.02124,0.20927,0.31972,0.19109,0.09955,0.3141,0.27681,0.23199,0.14945,2.0314,3.87531,0.07847,1.89809,1.6068,0.000464188,0.000464188,0.000464188
129,1286.06,1.01703,1.3189,0.19301,0.80583,1.03681,0.22117,0.32848,0.19053,0.09886,0.24423,0.36186,0.23984,0.15758,2.01596,3.71271,0.07681,1.90708,1.61612,0.000458,0.000458,0.000458
130,1299.36,0.97841,1.23131,0.17947,0.76067,1.0192,0.22117,0.32848,0.19053,0.09886,0.24423,0.36186,0.23984,0.15758,2.01596,3.71271,0.07681,1.90708,1.61612,0.000451813,0.000451813,0.000451813
131,1312.7,0.97487,1.26465,0.17461,0.80166,1.01301,0.18484,0.29893,0.17809,0.09231,0.47924,0.2741,0.25531,0.14822,2.0096,3.66887,0.0762,2.02277,1.60157,0.000445625,0.000445625,0.000445625
132,1322.44,0.97102,1.2843,0.17862,0.80274,1.00673,0.24573,0.29765,0.22625,0.10565,0.36041,0.29495,0.251,0.15959,2.05243,3.69883,0.08073,1.99323,1.63185,0.000439437,0.000439437,0.000439437
133,1328.75,0.98634,1.31909,0.20464,0.81328,1.04447,0.24573,0.29765,0.22625,0.10565,0.36041,0.29495,0.251,0.15959,2.05243,3.69883,0.08073,1.99323,1.63185,0.00043325,0.00043325,0.00043325
134,1336.3,0.94478,1.31943,0.20689,0.78381,1.02005,0.36182,0.29333,0.23336,0.10837,0.35795,0.2899,0.25049,0.16616,2.0148,3.67954,0.08383,1.96305,1.60327,0.000427062,0.000427062,0.000427062
135,1354.23,0.95137,1.22235,0.18426,0.76507,1.00921,0.23737,0.31112,0.19884,0.10121,0.4271,0.26378,0.2521,0.14842,2.04814,3.7467,0.08093,1.96322,1.62714,0.000420875,0.000420875,0.000420875
136,1369.67,0.98366,1.36011,0.18308,0.77845,1.01156,0.23737,0.31112,0.19884,0.10121,0.4271,0.26378,0.2521,0.14842,2.04814,3.7467,0.08093,1.96322,1.62714,0.000414688,0.000414688,0.000414688
137,1379.45,0.94639,1.23711,0.16596,0.75169,1.00435,0.23047,0.36257,0.19437,0.09381,0.37791,0.25248,0.23521,0.14191,2.05168,3.74109,0.08152,2.00801,1.63525,0.0004085,0.0004085,0.0004085
138,1386.35,0.91506,1.22429,0.16325,0.73958,0.97241,0.23047,0.36257,0.19437,0.09381,0.37791,0.25248,0.23521,0.14191,2.05168,3.74109,0.08152,2.00801,1.63525,0.000402312,0.000402312,0.000402312
139,1395.55,0.95237,1.22631,0.18161,0.74922,1.00419,0.29849,0.2996,0.20423,0.09006,0.31089,0.32708,0.23294,0.14089,2.08995,3.76993,0.08306,2.11894,1.64853,0.000396125,0.000396125,0.000396125
140,1409.89,0.97553,1.33654,0.1937,0.78294,1.04145,0.30662,0.33321,0.20747,0.09118,0.3765,0.34526,0.24476,0.15513,2.12788,3.79313,0.08191,2.08791,1.70716,0.000389938,0.000389938,0.000389938
141,1421.45,0.96836,1.33972,0.18823,0.75733,1.03635,0.30662,0.33321,0.20747,0.09118,0.3765,0.34526,0.24476,0.15513,2.12788,3.79313,0.08191,2.08791,1.70716,0.00038375,0.00038375,0.00038375
142,1427.94,0.94726,1.24378,0.18746,0.74335,1.00679,0.29398,0.29772,0.21029,0.09869,0.37239,0.35524,0.28234,0.2011,2.06629,3.75606,0.07948,1.97288,1.70283,0.000377563,0.000377563,0.000377563
143,1437.68,0.9359,1.20976,0.18765,0.73165,1.00036,0.28912,0.3318,0.20569,0.09719,0.37507,0.38729,0.29082,0.1519,2.06486,3.76318,0.07771,1.932,1.68166,0.000371375,0.000371375,0.000371375
144,1444.52,0.91562,1.25851,0.18457,0.73291,0.99359,0.28912,0.3318,0.20569,0.09719,0.37507,0.38729,0.29082,0.1519,2.06486,3.76318,0.07771,1.932,1.68166,0.000365188,0.000365188,0.000365188
145,1457.11,0.90215,1.21685,0.17592,0.71983,0.98343,0.4961,0.28102,0.18593,0.09092,0.31425,0.37673,0.243,0.13775,2.08596,3.79882,0.07925,1.99365,1.68907,0.000359,0.000359,0.000359
146,1468.71,0.8642,1.18341,0.16246,0.67674,0.97668,0.4961,0.28102,0.18593,0.09092,0.31425,0.37673,0.243,0.13775,2.08596,3.79882,0.07925,1.99365,1.68907,0.000352812,0.000352812,0.000352812
147,1476.02,0.86126,1.1157,0.18217,0.68142,0.98014,0.28294,0.33577,0.18865,0.08979,0.34127,0.35867,0.23223,0.14524,2.07849,3.76422,0.07728,2.04583,1.70321,0.000346625,0.000346625,0.000346625
148,1482.7,0.89265,1.14006,0.16589,0.69522,0.98514,0.37863,0.35716,0.23677,0.09923,0.42283,0.32633,0.26129,0.15651,2.07271,3.76655,0.07752,2.00378,1.69181,0.000340438,0.000340438,0.000340438
149,1491.69,0.89565,1.14526,0.1633,0.69949,0.97703,0.37863,0.35716,0.23677,0.09923,0.42283,0.32633,0.26129,0.15651,2.07271,3.76655,0.07752,2.00378,1.69181,0.00033425,0.00033425,0.00033425
150,1500.84,0.93777,1.20753,0.17899,0.73592,1.00674,0.50465,0.28062,0.26338,0.10972,0.4729,0.2648,0.25322,0.15624,2.08439,3.74802,0.07787,1.98345,1.69209,0.000328063,0.000328063,0.000328063
151,1508.12,0.88134,1.14327,0.17147,0.68695,0.9767,0.45538,0.28869,0.24394,0.1117,0.43944,0.27645,0.24351,0.15283,2.03466,3.76736,0.08082,1.96745,1.65663,0.000321875,0.000321875,0.000321875
152,1519.75,0.86633,1.06303,0.1641,0.67437,0.96616,0.45538,0.28869,0.24394,0.1117,0.43944,0.27645,0.24351,0.15283,2.03466,3.76736,0.08082,1.96745,1.65663,0.000315687,0.000315687,0.000315687
153,1527.07,0.87032,1.0878,0.18198,0.69864,0.96928,0.4157,0.34972,0.26535,0.12744,0.40955,0.32355,0.2828,0.16969,2.01201,3.84568,0.08487,1.96194,1.64947,0.0003095,0.0003095,0.0003095
154,1535.11,0.86948,1.10643,0.16131,0.68063,0.97742,0.4157,0.34972,0.26535,0.12744,0.40955,0.32355,0.2828,0.16969,2.01201,3.84568,0.08487,1.96194,1.64947,0.000303313,0.000303313,0.000303313
155,1545.49,0.89429,1.18164,0.1812,0.7122,1.0157,0.35874,0.33335,0.27705,0.12672,0.4881,0.30456,0.28205,0.17579,2.01147,3.78948,0.08768,1.98285,1.65575,0.000297125,0.000297125,0.000297125
156,1553.93,0.86482,1.05933,0.19643,0.67725,0.98008,0.3874,0.33314,0.27348,0.12267,0.4949,0.29007,0.28477,0.17599,2.04928,3.71832,0.08791,1.98787,1.66222,0.000290937,0.000290937,0.000290937
157,1561.15,0.89576,1.11944,0.16563,0.68331,0.98638,0.3874,0.33314,0.27348,0.12267,0.4949,0.29007,0.28477,0.17599,2.04928,3.71832,0.08791,1.98787,1.66222,0.00028475,0.00028475,0.00028475
158,1567.45,0.85451,1.05752,0.17333,0.67861,0.98481,0.37331,0.31013,0.2685,0.12495,0.52486,0.2691,0.27587,0.16749,2.037,3.67621,0.08445,2.00955,1.65571,0.000278562,0.000278562,0.000278562
159,1576.39,0.87137,1.18915,0.19495,0.69202,0.98965,0.43895,0.27752,0.24973,0.12097,0.35957,0.33339,0.28223,0.1665,1.99399,3.70297,0.0839,2.02337,1.63157,0.000272375,0.000272375,0.000272375
160,1592.16,0.86603,1.08925,0.15936,0.65008,0.9646,0.43895,0.27752,0.24973,0.12097,0.35957,0.33339,0.28223,0.1665,1.99399,3.70297,0.0839,2.02337,1.63157,0.000266187,0.000266187,0.000266187
161,1604.76,0.8252,1.00815,0.15761,0.64103,0.95902,0.46507,0.26228,0.23423,0.1168,0.39357,0.3016,0.27529,0.17211,1.99369,3.7519,0.08611,2.04786,1.63835,0.00026,0.00026,0.00026
162,1611.85,0.82785,1.07892,0.15781,0.64912,0.95994,0.46507,0.26228,0.23423,0.1168,0.39357,0.3016,0.27529,0.17211,1.99369,3.7519,0.08611,2.04786,1.63835,0.000253812,0.000253812,0.000253812
163,1621.49,0.84684,1.06142,0.17339,0.67804,0.99439,0.39909,0.27496,0.22957,0.10956,0.32055,0.32706,0.25834,0.15815,2.01121,3.73896,0.08601,2.05894,1.64826,0.000247625,0.000247625,0.000247625
164,1628.3,0.84485,1.12945,0.18221,0.66965,0.98369,0.38071,0.27811,0.21628,0.10349,0.42886,0.26781,0.24642,0.13524,1.99551,3.73299,0.08423,2.05953,1.62424,0.000241438,0.000241438,0.000241438
165,1635.96,0.82653,1.03036,0.16825,0.6465,0.97358,0.38071,0.27811,0.21628,0.10349,0.42886,0.26781,0.24642,0.13524,1.99551,3.73299,0.08423,2.05953,1.62424,0.00023525,0.00023525,0.00023525
166,1645.73,0.82781,1.03657,0.17105,0.64503,0.98016,0.37485,0.29913,0.21704,0.1023,0.29787,0.33949,0.21674,0.13277,1.96201,3.72757,0.08207,2.05926,1.58035,0.000229063,0.000229063,0.000229063
167,1653.55,0.88653,1.22282,0.17217,0.68455,0.98331,0.33519,0.33034,0.21766,0.10245,0.33596,0.32401,0.21845,0.13449,1.96959,3.76984,0.08396,2.05928,1.58034,0.000222875,0.000222875,0.000222875
168,1663.99,0.8657,1.14744,0.17501,0.67607,0.98305,0.33519,0.33034,0.21766,0.10245,0.33596,0.32401,0.21845,0.13449,1.96959,3.76984,0.08396,2.05928,1.58034,0.000216688,0.000216688,0.000216688
169,1671.83,0.8372,1.10661,0.17122,0.65775,0.96537,0.33028,0.31892,0.22374,0.10907,0.32146,0.31391,0.21937,0.14795,1.97808,3.78127,0.0872,2.03605,1.58914,0.0002105,0.0002105,0.0002105
170,1678.08,0.83472,1.10417,0.19112,0.66001,0.96414,0.33028,0.31892,0.22374,0.10907,0.32146,0.31391,0.21937,0.14795,1.97808,3.78127,0.0872,2.03605,1.58914,0.000204313,0.000204313,0.000204313
171,1685.66,0.84382,1.08114,0.15193,0.64268,0.96105,0.37449,0.31726,0.22816,0.10925,0.36665,0.30729,0.21554,0.14991,1.98432,3.84997,0.08435,1.97968,1.59072,0.000198125,0.000198125,0.000198125
172,1692.46,0.81805,1.06819,0.17542,0.63661,0.96373,0.42589,0.29006,0.23209,0.10435,0.41721,0.28147,0.21991,0.15205,2.00572,3.85108,0.08106,1.98533,1.60351,0.000191938,0.000191938,0.000191938
173,1705.09,0.80061,0.96837,0.17544,0.63377,0.96076,0.42589,0.29006,0.23209,0.10435,0.41721,0.28147,0.21991,0.15205,2.00572,3.85108,0.08106,1.98533,1.60351,0.00018575,0.00018575,0.00018575
174,1716.52,0.80893,1.02377,0.16681,0.64849,0.96263,0.38638,0.30086,0.22854,0.10112,0.38245,0.29784,0.22089,0.15351,2.01762,3.78298,0.07911,1.99921,1.61806,0.000179563,0.000179563,0.000179563
175,1725.7,0.81841,0.98664,0.16197,0.63029,0.95417,0.36455,0.29006,0.2219,0.09675,0.30539,0.36787,0.22903,0.15636,2.02274,3.7432,0.08145,2.03464,1.62133,0.000173375,0.000173375,0.000173375
176,1732.56,0.85891,1.12822,0.16375,0.67582,0.97774,0.36455,0.29006,0.2219,0.09675,0.30539,0.36787,0.22903,0.15636,2.02274,3.7432,0.08145,2.03464,1.62133,0.000167188,0.000167188,0.000167188
177,1742.03,0.83514,1.0114,0.14478,0.62825,0.9528,0.25837,0.37553,0.2115,0.09296,0.45813,0.28518,0.28146,0.16373,2.03285,3.74058,0.08612,2.05823,1.62434,0.000161,0.000161,0.000161
178,1753.79,0.80771,1.02543,0.15506,0.61529,0.9614,0.25837,0.37553,0.2115,0.09296,0.45813,0.28518,0.28146,0.16373,2.03285,3.74058,0.08612,2.05823,1.62434,0.000154812,0.000154812,0.000154812
179,1760.09,0.79338,1.00874,0.16352,0.61364,0.95361,0.2682,0.36482,0.21559,0.0939,0.50618,0.29155,0.28916,0.16411,2.04278,3.69426,0.08824,2.09069,1.63819,0.000148625,0.000148625,0.000148625
180,1767.74,0.83312,1.04842,0.15676,0.66255,0.9685,0.24079,0.33056,0.21315,0.09457,0.38244,0.33861,0.26254,0.16573,2.04413,3.66949,0.08546,2.08633,1.6466,0.000142437,0.000142437,0.000142437
181,1775.66,0.82068,1.12268,0.18425,0.65743,0.96946,0.24079,0.33056,0.21315,0.09457,0.38244,0.33861,0.26254,0.16573,2.04413,3.66949,0.08546,2.08633,1.6466,0.00013625,0.00013625,0.00013625
182,1783.21,0.76216,0.98334,0.1646,0.59661,0.94045,0.27904,0.28176,0.18152,0.09328,0.34246,0.36247,0.23783,0.14941,2.03696,3.67467,0.08273,2.07513,1.65443,0.000130062,0.000130062,0.000130062
183,1790.59,0.7972,1.00588,0.17514,0.6141,0.96357,0.27502,0.2773,0.18537,0.09707,0.33838,0.39512,0.23843,0.13758,2.03612,3.66933,0.08105,2.06434,1.65259,0.000123875,0.000123875,0.000123875
184,1797.06,0.795,1.00716,0.16335,0.61575,0.9557,0.27502,0.2773,0.18537,0.09707,0.33838,0.39512,0.23843,0.13758,2.03612,3.66933,0.08105,2.06434,1.65259,0.000117687,0.000117687,0.000117687
185,1805.08,0.84362,1.0712,0.16883,0.64418,0.94694,0.23991,0.32984,0.19338,0.10252,0.3118,0.37458,0.23926,0.1434,2.02824,3.65118,0.08127,2.03139,1.64691,0.0001115,0.0001115,0.0001115
186,1812.18,0.79236,1.02483,0.18651,0.65154,0.97341,0.23991,0.32984,0.19338,0.10252,0.3118,0.37458,0.23926,0.1434,2.02824,3.65118,0.08127,2.03139,1.64691,0.000105312,0.000105312,0.000105312
187,1819.34,0.73898,0.97076,0.16108,0.6029,0.94993,0.29964,0.27193,0.19678,0.10067,0.36373,0.30642,0.22888,0.1448,2.02371,3.65361,0.08247,2.00872,1.64036,9.9125e-05,9.9125e-05,9.9125e-05
188,1830.11,0.78491,0.99252,0.17044,0.61464,0.94083,0.31083,0.27932,0.20204,0.09957,0.37939,0.31457,0.25381,0.15589,2.00818,3.66599,0.08337,1.99005,1.62633,9.29375e-05,9.29375e-05,9.29375e-05
189,1840.45,0.7978,1.04019,0.14446,0.60155,0.94335,0.31083,0.27932,0.20204,0.09957,0.37939,0.31457,0.25381,0.15589,2.00818,3.66599,0.08337,1.99005,1.62633,8.675e-05,8.675e-05,8.675e-05
190,1846.77,0.82699,1.02475,0.15027,0.62383,0.95286,0.3714,0.32074,0.24964,0.10963,0.38653,0.32322,0.25543,0.15651,2.00131,3.66893,0.08607,2.0055,1.62123,8.05625e-05,8.05625e-05,8.05625e-05
191,1860.94,0.79595,0.87963,0.07646,0.74748,0.94165,0.38938,0.29629,0.24049,0.1054,0.40054,0.29739,0.24004,0.15135,1.99717,3.69341,0.08041,1.98336,1.62788,7.4375e-05,7.4375e-05,7.4375e-05
192,1867.8,0.72989,0.77859,0.08466,0.63629,0.93964,0.38938,0.29629,0.24049,0.1054,0.40054,0.29739,0.24004,0.15135,1.99717,3.69341,0.08041,1.98336,1.62788,6.81875e-05,6.81875e-05,6.81875e-05
193,1874.88,0.75637,0.79625,0.08666,0.65122,0.94733,0.38719,0.31228,0.21178,0.09926,0.38731,0.30879,0.21229,0.13904,2.00633,3.69585,0.07721,1.99387,1.63576,6.2e-05,6.2e-05,6.2e-05
194,1882.25,0.76067,0.78015,0.06958,0.63453,0.92444,0.38719,0.31228,0.21178,0.09926,0.38731,0.30879,0.21229,0.13904,2.00633,3.69585,0.07721,1.99387,1.63576,5.58125e-05,5.58125e-05,5.58125e-05
195,1888.73,0.74263,0.80393,0.10242,0.62328,0.96096,0.37191,0.30364,0.20934,0.09552,0.37617,0.2979,0.20914,0.14016,2.0366,3.70728,0.07491,1.99628,1.66091,4.9625e-05,4.9625e-05,4.9625e-05
196,1896.34,0.73044,0.76812,0.07396,0.60391,0.93761,0.42098,0.29629,0.2191,0.09988,0.42377,0.2928,0.21809,0.14606,2.04628,3.72717,0.07497,1.98911,1.66562,4.34375e-05,4.34375e-05,4.34375e-05
197,1903.06,0.75136,0.81891,0.09516,0.63123,0.93855,0.42098,0.29629,0.2191,0.09988,0.42377,0.2928,0.21809,0.14606,2.04628,3.72717,0.07497,1.98911,1.66562,3.725e-05,3.725e-05,3.725e-05
198,1909.74,0.71036,0.67983,0.06947,0.62712,0.91115,0.40424,0.28405,0.234,0.10727,0.40563,0.27746,0.23292,0.15431,2.03913,3.74121,0.07426,1.98428,1.66621,3.10625e-05,3.10625e-05,3.10625e-05
199,1917.73,0.71568,0.73237,0.07119,0.59397,0.9231,0.36567,0.30364,0.23462,0.09784,0.37507,0.29895,0.23063,0.16439,2.03394,3.76057,0.07319,1.98543,1.6678,2.4875e-05,2.4875e-05,2.4875e-05
200,1929.06,0.69579,0.69788,0.08463,0.6139,0.93563,0.36567,0.30364,0.23462,0.09784,0.37507,0.29895,0.23063,0.16439,2.03394,3.76057,0.07319,1.98543,1.6678,1.86875e-05,1.86875e-05,1.86875e-05
