epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,552.891,0.92009,1.09985,0.18205,0.68653,0.98149,0.33723,0.25321,0.21005,0.09251,0.26955,0.20173,0.17253,0.11738,2.10432,4.06933,0.16008,2.41637,1.74662,0.000557,0.000557,0.000557
114,557.234,0.91941,1.08833,0.17391,0.70878,0.9933,0.3697,0.24217,0.21967,0.10895,0.25811,0.20051,0.15407,0.10292,2.07906,4.07281,0.17114,2.44659,1.7172,0.000550813,0.000550813,0.000550813
115,562.273,0.96105,1.25501,0.18947,0.72811,1.00773,0.39197,0.241,0.22959,0.10881,0.24232,0.25322,0.18396,0.13165,2.05317,4.04786,0.16461,2.38238,1.71848,0.000544625,0.000544625,0.000544625
116,566.312,0.93758,1.21483,0.21771,0.75351,1.01903,0.40746,0.24937,0.22462,0.1089,0.33023,0.25299,0.21601,0.12822,2.09834,4.00311,0.15498,2.36819,1.72435,0.000538438,0.000538438,0.000538438
117,570.398,0.98798,1.15401,0.1638,0.72099,0.99253,0.40746,0.24937,0.22462,0.1089,0.33023,0.25299,0.21601,0.12822,2.09834,4.00311,0.15498,2.36819,1.72435,0.00053225,0.00053225,0.00053225
118,574.808,0.94333,1.07606,0.2033,0.73304,1.01442,0.37665,0.24977,0.21658,0.09021,0.36216,0.2287,0.21954,0.12649,2.1405,3.98317,0.16147,2.45243,1.73555,0.000526063,0.000526063,0.000526063
119,580.003,0.91715,1.09854,0.17863,0.69853,0.98499,0.35108,0.21841,0.20288,0.08481,0.29288,0.2383,0.19565,0.11268,2.16961,4.00779,0.17951,2.58991,1.7871,0.000519875,0.000519875,0.000519875
120,584.105,0.95877,1.15282,0.19191,0.69444,0.97733,0.37707,0.23011,0.19842,0.08325,0.33725,0.20999,0.18854,0.10577,2.1478,4.0181,0.19035,2.67147,1.78561,0.000513688,0.000513688,0.000513688
121,588.197,0.87401,1.04094,0.17324,0.67623,0.97333,0.37707,0.23011,0.19842,0.08325,0.33725,0.20999,0.18854,0.10577,2.1478,4.0181,0.19035,2.67147,1.78561,0.0005075,0.0005075,0.0005075
122,592.654,0.92057,1.02768,0.14849,0.65846,0.96205,0.29611,0.2633,0.20408,0.10642,0.3877,0.22138,0.19773,0.11401,2.11406,3.95259,0.18432,2.66034,1.76494,0.000501313,0.000501313,0.000501313
123,597.656,0.90792,1.10791,0.19579,0.67919,1.00075,0.31584,0.27117,0.21425,0.13297,0.32425,0.22758,0.20221,0.12339,2.07092,3.86634,0.17706,2.5586,1.7269,0.000495125,0.000495125,0.000495125
124,601.762,0.86094,1.0768,0.17864,0.66606,0.97645,0.42034,0.21515,0.23039,0.14126,0.39529,0.19981,0.21601,0.12717,2.01815,3.81322,0.17271,2.44923,1.67324,0.000488938,0.000488938,0.000488938
125,608.421,0.90626,1.11824,0.17419,0.68196,0.96586,0.42034,0.21515,0.23039,0.14126,0.39529,0.19981,0.21601,0.12717,2.01815,3.81322,0.17271,2.44923,1.67324,0.00048275,0.00048275,0.00048275
126,613.863,0.82334,1.01671,0.17377,0.63786,0.95231,0.32016,0.25305,0.23287,0.13333,0.27427,0.21814,0.16162,0.11587,1.97155,3.66244,0.16384,2.3264,1.62621,0.000476562,0.000476562,0.000476562
127,618.514,0.86544,1.09267,0.16029,0.65742,0.95121,0.32672,0.27231,0.22607,0.11082,0.27576,0.20256,0.17923,0.11975,2.01182,3.73019,0.15298,2.3275,1.64647,0.000470375,0.000470375,0.000470375
128,622.656,0.84615,1.0481,0.18321,0.65067,0.97326,0.29371,0.26845,0.21453,0.107,0.24432,0.23129,0.17134,0.1094,2.06757,3.75501,0.14357,2.42706,1.66991,0.000464188,0.000464188,0.000464188
129,627.005,0.84878,1.06417,0.16587,0.64085,0.97433,0.29371,0.26845,0.21453,0.107,0.24432,0.23129,0.17134,0.1094,2.06757,3.75501,0.14357,2.42706,1.66991,0.000458,0.000458,0.000458
130,631.89,0.84134,0.99903,0.15338,0.62344,0.96029,0.3359,0.25386,0.21458,0.10321,0.33657,0.23783,0.21028,0.104,2.04181,3.77321,0.14355,2.48845,1.64463,0.000451813,0.000451813,0.000451813
131,635.941,0.8425,0.99434,0.1657,0.66568,0.96174,0.38619,0.24666,0.22176,0.11686,0.37249,0.22765,0.20731,0.11115,1.95813,3.76767,0.14405,2.46279,1.61469,0.000445625,0.000445625,0.000445625
132,640.052,0.85579,0.95725,0.16248,0.64568,0.96052,0.34026,0.26443,0.22062,0.11704,0.32728,0.24909,0.20522,0.11022,1.96454,3.81691,0.14908,2.47148,1.63568,0.000439437,0.000439437,0.000439437
133,644.511,0.86538,1.03778,0.16991,0.64024,0.97145,0.34026,0.26443,0.22062,0.11704,0.32728,0.24909,0.20522,0.11022,1.96454,3.81691,0.14908,2.47148,1.63568,0.00043325,0.00043325,0.00043325
134,649.414,0.81757,0.91172,0.20155,0.64223,0.9551,0.38469,0.24459,0.22564,0.12053,0.31291,0.25703,0.21505,0.11691,2.0688,3.90465,0.15081,2.47004,1.66981,0.000427062,0.000427062,0.000427062
135,653.506,0.83249,1.05782,0.17148,0.6409,0.96142,0.46766,0.21117,0.22708,0.1034,0.26251,0.22156,0.16294,0.10167,2.13301,3.95104,0.14385,2.40272,1.7069,0.000420875,0.000420875,0.000420875
136,657.609,0.85861,1.06376,0.16051,0.63829,0.96531,0.54645,0.2014,0.22567,0.09307,0.24266,0.23348,0.16021,0.10179,2.13234,3.88414,0.14104,2.40668,1.71781,0.000414688,0.000414688,0.000414688
137,662.17,0.82536,0.96803,0.14667,0.61282,0.93658,0.54645,0.2014,0.22567,0.09307,0.24266,0.23348,0.16021,0.10179,2.13234,3.88414,0.14104,2.40668,1.71781,0.0004085,0.0004085,0.0004085
138,667.16,0.80642,0.93119,0.14749,0.62983,0.94974,0.53768,0.20087,0.22409,0.09959,0.2723,0.23005,0.18361,0.11872,2.10415,3.77664,0.14127,2.42246,1.71336,0.000402312,0.000402312,0.000402312
139,671.267,0.80601,0.94373,0.15498,0.60713,0.94642,0.30317,0.28812,0.21942,0.10382,0.28542,0.21477,0.18199,0.12004,2.06201,3.69826,0.14179,2.46106,1.69258,0.000396125,0.000396125,0.000396125
140,675.415,0.81149,1.00596,0.18271,0.6427,0.97395,0.39345,0.24234,0.22456,0.11141,0.38934,0.23965,0.2156,0.128,2.06409,3.73451,0.15009,2.50013,1.69609,0.000389938,0.000389938,0.000389938
141,680.215,0.81877,0.99009,0.17566,0.62557,0.95243,0.39345,0.24234,0.22456,0.11141,0.38934,0.23965,0.2156,0.128,2.06409,3.73451,0.15009,2.50013,1.69609,0.00038375,0.00038375,0.00038375
142,685.204,0.81907,1.00639,0.17496,0.63301,0.95149,0.33222,0.27012,0.22328,0.11103,0.3444,0.24984,0.21001,0.12166,2.05649,3.75445,0.1535,2.50962,1.67788,0.000377563,0.000377563,0.000377563
143,689.308,0.85448,1.00089,0.17385,0.66236,0.96702,0.35466,0.27296,0.21686,0.11073,0.31263,0.26168,0.21402,0.12007,2.06929,3.72646,0.14642,2.45625,1.67731,0.000371375,0.000371375,0.000371375
144,693.448,0.83488,1.04205,0.16107,0.63197,0.95902,0.40291,0.27071,0.22727,0.11496,0.28737,0.24432,0.17607,0.12459,2.11308,3.77711,0.14642,2.37011,1.70916,0.000365188,0.000365188,0.000365188
145,698.256,0.80311,0.97256,0.18093,0.62426,0.96357,0.40291,0.27071,0.22727,0.11496,0.28737,0.24432,0.17607,0.12459,2.11308,3.77711,0.14642,2.37011,1.70916,0.000359,0.000359,0.000359
146,703.132,0.76015,0.83604,0.14924,0.57563,0.9266,0.39496,0.26732,0.23695,0.11284,0.27383,0.26926,0.1838,0.12958,2.13858,3.77972,0.1534,2.32347,1.71234,0.000352812,0.000352812,0.000352812
147,707.236,0.79576,0.94949,0.17123,0.61425,0.96566,0.38946,0.25256,0.23419,0.11543,0.25473,0.28512,0.1833,0.1358,2.11583,3.7651,0.15615,2.31403,1.70065,0.000346625,0.000346625,0.000346625
148,711.295,0.79665,0.89321,0.15757,0.60426,0.94537,0.36629,0.27805,0.23395,0.10232,0.35584,0.29891,0.23156,0.14015,2.06893,3.73892,0.15178,2.34832,1.66684,0.000340438,0.000340438,0.000340438
149,716.313,0.82912,0.96154,0.13734,0.61752,0.93279,0.36629,0.27805,0.23395,0.10232,0.35584,0.29891,0.23156,0.14015,2.06893,3.73892,0.15178,2.34832,1.66684,0.00033425,0.00033425,0.00033425
150,721.314,0.84925,1.00718,0.1362,0.62173,0.93565,0.32858,0.27838,0.23072,0.08988,0.33427,0.28385,0.23016,0.14535,2.04917,3.68446,0.14175,2.39132,1.64362,0.000328063,0.000328063,0.000328063
151,725.49,0.78761,0.92846,0.15776,0.59677,0.94839,0.29224,0.27119,0.21644,0.08079,0.36932,0.28282,0.22714,0.13009,2.04874,3.67444,0.13693,2.38975,1.65787,0.000321875,0.000321875,0.000321875
152,729.638,0.76923,0.85313,0.14407,0.58589,0.92556,0.33359,0.26391,0.20835,0.0816,0.35023,0.29647,0.22734,0.14022,2.0869,3.69983,0.14108,2.4147,1.70156,0.000315687,0.000315687,0.000315687
153,734.807,0.7894,0.86685,0.16545,0.60052,0.9329,0.33359,0.26391,0.20835,0.0816,0.35023,0.29647,0.22734,0.14022,2.0869,3.69983,0.14108,2.4147,1.70156,0.0003095,0.0003095,0.0003095
154,739.576,0.76116,0.82563,0.15296,0.58029,0.92811,0.39097,0.26111,0.21551,0.09302,0.3918,0.28043,0.22908,0.1417,2.08889,3.71774,0.14178,2.43473,1.70646,0.000303313,0.000303313,0.000303313
155,743.658,0.77944,0.95071,0.17615,0.61055,0.95929,0.35634,0.26229,0.21215,0.09515,0.36714,0.28611,0.22056,0.14061,2.06991,3.71289,0.13932,2.42739,1.69845,0.000297125,0.000297125,0.000297125
156,747.812,0.76151,0.78112,0.16453,0.58044,0.93081,0.3278,0.26054,0.21688,0.09575,0.33627,0.30997,0.22166,0.1449,2.06155,3.69995,0.13984,2.38642,1.68854,0.000290937,0.000290937,0.000290937
157,752.819,0.80298,0.92727,0.1617,0.59946,0.95275,0.3278,0.26054,0.21688,0.09575,0.33627,0.30997,0.22166,0.1449,2.06155,3.69995,0.13984,2.38642,1.68854,0.00028475,0.00028475,0.00028475
158,757.644,0.7432,0.81967,0.16737,0.57498,0.94862,0.44853,0.21407,0.21716,0.09635,0.32921,0.3008,0.21811,0.13574,2.0515,3.69741,0.1446,2.38372,1.68767,0.000278562,0.000278562,0.000278562
159,761.709,0.78988,0.94577,0.16599,0.60745,0.94356,0.45841,0.21407,0.21972,0.0934,0.26599,0.27431,0.17983,0.13732,2.05904,3.71463,0.15139,2.41921,1.67611,0.000272375,0.000272375,0.000272375
160,765.957,0.75168,0.80114,0.15247,0.57457,0.93017,0.30167,0.27064,0.21215,0.10045,0.25625,0.26122,0.17854,0.13274,2.06607,3.72355,0.15195,2.43163,1.68931,0.000266187,0.000266187,0.000266187
161,771.131,0.7443,0.83231,0.15398,0.5683,0.93036,0.30167,0.27064,0.21215,0.10045,0.25625,0.26122,0.17854,0.13274,2.06607,3.72355,0.15195,2.43163,1.68931,0.00026,0.00026,0.00026
162,775.93,0.74205,0.78146,0.13725,0.55829,0.92846,0.36008,0.2412,0.21642,0.10737,0.37344,0.26212,0.22556,0.14458,2.0484,3.70485,0.15355,2.40131,1.68161,0.000253812,0.000253812,0.000253812
163,780.017,0.85155,1.099,0.16966,0.63358,0.95871,0.33669,0.25821,0.2249,0.10618,0.354,0.28138,0.23268,0.13827,2.02249,3.68136,0.15358,2.35951,1.65652,0.000247625,0.000247625,0.000247625
164,784.277,0.74834,0.79792,0.16894,0.57478,0.95195,0.34717,0.25311,0.22359,0.11162,0.34247,0.31088,0.23392,0.14626,2.01186,3.70223,0.15387,2.35589,1.64734,0.000241438,0.000241438,0.000241438
165,789.34,0.74161,0.77346,0.16254,0.56939,0.93627,0.34717,0.25311,0.22359,0.11162,0.34247,0.31088,0.23392,0.14626,2.01186,3.70223,0.15387,2.35589,1.64734,0.00023525,0.00023525,0.00023525
166,793.83,0.73557,0.74238,0.15735,0.56582,0.93619,0.33668,0.26336,0.2221,0.11321,0.33877,0.30354,0.23302,0.13945,2.00851,3.73368,0.14769,2.38459,1.65026,0.000229063,0.000229063,0.000229063
167,798.006,0.75564,0.86349,0.13706,0.57105,0.92684,0.34152,0.27185,0.22721,0.11207,0.28911,0.27607,0.18467,0.13106,2.00414,3.76366,0.14142,2.37389,1.64678,0.000222875,0.000222875,0.000222875
168,802.478,0.79317,0.87995,0.16592,0.59227,0.94181,0.32881,0.28207,0.21897,0.1074,0.27084,0.27382,0.17869,0.12681,2.00433,3.81979,0.13915,2.37477,1.65274,0.000216688,0.000216688,0.000216688
169,807.421,0.75958,0.83729,0.13337,0.55827,0.92598,0.32881,0.28207,0.21897,0.1074,0.27084,0.27382,0.17869,0.12681,2.00433,3.81979,0.13915,2.37477,1.65274,0.0002105,0.0002105,0.0002105
170,811.504,0.73575,0.83067,0.1575,0.56748,0.93397,0.33254,0.28941,0.22341,0.10773,0.2675,0.25848,0.17636,0.12613,2.01747,3.85683,0.14587,2.36313,1.65874,0.000204313,0.000204313,0.000204313
171,815.641,0.74987,0.81796,0.15865,0.55432,0.93312,0.42465,0.2415,0.22696,0.1092,0.33157,0.2996,0.22202,0.13238,2.01515,3.87829,0.15356,2.35279,1.65587,0.000198125,0.000198125,0.000198125
172,820.17,0.70842,0.74404,0.16655,0.54688,0.92247,0.41531,0.23739,0.22579,0.10384,0.31958,0.29855,0.21983,0.13595,2.00687,3.88229,0.15354,2.35643,1.66238,0.000191938,0.000191938,0.000191938
173,825.029,0.73466,0.8466,0.16869,0.57434,0.93617,0.41531,0.23739,0.22579,0.10384,0.31958,0.29855,0.21983,0.13595,2.00687,3.88229,0.15354,2.35643,1.66238,0.00018575,0.00018575,0.00018575
174,829.126,0.7071,0.79164,0.16177,0.56015,0.92877,0.39423,0.24719,0.2287,0.10635,0.31841,0.29156,0.22169,0.14082,2.01052,3.86228,0.15035,2.36733,1.66443,0.000179563,0.000179563,0.000179563
175,833.226,0.73872,0.8453,0.14777,0.55686,0.91643,0.34991,0.27588,0.22973,0.10715,0.3398,0.28647,0.23049,0.15399,2.03104,3.83575,0.14675,2.38481,1.67355,0.000173375,0.000173375,0.000173375
176,837.852,0.77553,0.91016,0.17591,0.59216,0.95042,0.34922,0.28484,0.22651,0.1122,0.33931,0.29156,0.22663,0.14978,2.04422,3.85096,0.14372,2.38671,1.68324,0.000167188,0.000167188,0.000167188
177,842.75,0.73168,0.84998,0.14246,0.55244,0.90406,0.34922,0.28484,0.22651,0.1122,0.33931,0.29156,0.22663,0.14978,2.04422,3.85096,0.14372,2.38671,1.68324,0.000161,0.000161,0.000161
178,846.871,0.70052,0.77963,0.1585,0.54357,0.91789,0.33378,0.28485,0.22739,0.12621,0.32778,0.28277,0.21322,0.14764,2.04608,3.83636,0.14014,2.37988,1.68305,0.000154812,0.000154812,0.000154812
179,851.182,0.70994,0.77652,0.14792,0.54349,0.91999,0.32456,0.28314,0.22475,0.1195,0.33928,0.28588,0.22253,0.14498,2.04338,3.82289,0.13978,2.37967,1.67969,0.000148625,0.000148625,0.000148625
180,855.918,0.72164,0.79061,0.14996,0.5469,0.92019,0.34106,0.2953,0.2256,0.13018,0.3475,0.30415,0.23169,0.14437,2.05825,3.78204,0.14154,2.35952,1.68197,0.000142437,0.000142437,0.000142437
181,860.989,0.74914,0.91706,0.16952,0.57833,0.94204,0.34106,0.2953,0.2256,0.13018,0.3475,0.30415,0.23169,0.14437,2.05825,3.78204,0.14154,2.35952,1.68197,0.00013625,0.00013625,0.00013625
182,865.301,0.6759,0.74943,0.14377,0.52723,0.91767,0.34067,0.29313,0.22824,0.12379,0.34579,0.30232,0.23758,0.14717,2.0761,3.75129,0.14343,2.33667,1.69109,0.000130062,0.000130062,0.000130062
183,869.622,0.72743,0.82033,0.14887,0.54442,0.9154,0.31063,0.30809,0.23712,0.1164,0.31021,0.30575,0.23416,0.14638,2.07376,3.78093,0.14552,2.32936,1.68812,0.000123875,0.000123875,0.000123875
184,874.851,0.72017,0.8242,0.15868,0.55166,0.92176,0.30412,0.30571,0.23897,0.11654,0.30859,0.30015,0.23034,0.15221,2.06606,3.77529,0.14331,2.32953,1.67301,0.000117687,0.000117687,0.000117687
185,879.605,0.72782,0.7762,0.15294,0.55604,0.92084,0.30412,0.30571,0.23897,0.11654,0.30859,0.30015,0.23034,0.15221,2.06606,3.77529,0.14331,2.32953,1.67301,0.0001115,0.0001115,0.0001115
186,883.742,0.72007,0.79099,0.16904,0.55856,0.93424,0.36697,0.28432,0.24211,0.12844,0.39406,0.2729,0.23409,0.15516,2.04796,3.75425,0.13811,2.3181,1.65018,0.000105312,0.000105312,0.000105312
187,888.262,0.68516,0.7597,0.1638,0.53565,0.92992,0.37315,0.27038,0.24395,0.13559,0.36999,0.27071,0.2332,0.15495,2.04026,3.73524,0.1356,2.30706,1.6482,9.9125e-05,9.9125e-05,9.9125e-05
188,893.748,0.71564,0.85098,0.16027,0.53986,0.91696,0.35884,0.29612,0.24543,0.13807,0.36586,0.31774,0.24129,0.15763,2.03225,3.7044,0.13685,2.31039,1.64451,9.29375e-05,9.29375e-05,9.29375e-05
189,898.245,0.66982,0.71716,0.13435,0.51628,0.90786,0.35884,0.29612,0.24543,0.13807,0.36586,0.31774,0.24129,0.15763,2.03225,3.7044,0.13685,2.31039,1.64451,8.675e-05,8.675e-05,8.675e-05
190,902.548,0.73046,0.76413,0.144,0.55216,0.91083,0.34195,0.30191,0.24719,0.13857,0.34944,0.31324,0.23972,0.15811,2.03123,3.70405,0.14051,2.33076,1.64854,8.05625e-05,8.05625e-05,8.05625e-05
191,913.624,0.7401,0.63705,0.05953,0.6329,0.91518,0.34982,0.28941,0.24751,0.13115,0.35116,0.29848,0.23575,0.15699,2.04101,3.67317,0.14257,2.35032,1.66047,7.4375e-05,7.4375e-05,7.4375e-05
192,922.549,0.71122,0.6084,0.07226,0.59356,0.92344,0.36281,0.28941,0.2468,0.13089,0.35386,0.29061,0.23918,0.15705,2.03557,3.6551,0.14408,2.38243,1.66127,6.81875e-05,6.81875e-05,6.81875e-05
193,931.927,0.79462,0.67404,0.07374,0.60987,0.92879,0.36281,0.28941,0.2468,0.13089,0.35386,0.29061,0.23918,0.15705,2.03557,3.6551,0.14408,2.38243,1.66127,6.2e-05,6.2e-05,6.2e-05
194,938.945,0.72759,0.63854,0.06526,0.5527,0.90434,0.36739,0.28598,0.24514,0.13037,0.35762,0.2915,0.2379,0.16077,2.03481,3.65417,0.14394,2.44144,1.66397,5.58125e-05,5.58125e-05,5.58125e-05
195,944.937,0.67667,0.5762,0.06595,0.52972,0.89361,0.37527,0.27876,0.23781,0.12732,0.35002,0.28147,0.23102,0.15824,2.03184,3.67305,0.14262,2.49718,1.66898,4.9625e-05,4.9625e-05,4.9625e-05
196,950.094,0.663,0.57663,0.07561,0.52143,0.90344,0.3809,0.27247,0.23608,0.1236,0.34764,0.2719,0.23169,0.15215,2.02659,3.68781,0.13833,2.52273,1.6673,4.34375e-05,4.34375e-05,4.34375e-05
197,954.483,0.65653,0.5653,0.09571,0.53226,0.91378,0.3809,0.27247,0.23608,0.1236,0.34764,0.2719,0.23169,0.15215,2.02659,3.68781,0.13833,2.52273,1.6673,3.725e-05,3.725e-05,3.725e-05
198,958.528,0.67928,0.61425,0.06751,0.53795,0.91066,0.37207,0.2624,0.23509,0.12787,0.31859,0.25229,0.23185,0.15226,2.02983,3.70335,0.13419,2.52515,1.66795,3.10625e-05,3.10625e-05,3.10625e-05
199,962.844,0.66902,0.57265,0.0719,0.52604,0.89758,0.38245,0.25684,0.23289,0.1263,0.32541,0.26597,0.23121,0.15258,2.03409,3.70312,0.13006,2.51834,1.67051,2.4875e-05,2.4875e-05,2.4875e-05
200,967.9,0.67075,0.57568,0.06385,0.52392,0.90052,0.40082,0.25778,0.23587,0.13064,0.32847,0.28201,0.23284,0.15185,2.02867,3.69908,0.1261,2.48939,1.67322,1.86875e-05,1.86875e-05,1.86875e-05
