epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,160.036,1.69435,3.8047,0.47178,1.70764,1.33006,0.20368,0.20251,0.15375,0.0643,0.20802,0.17445,0.13608,0.04089,2.2721,5.06586,0.4029,3.00107,1.75484,0.00100869,0.00100869,0.00100869
41,162.991,1.70127,3.75306,0.47015,1.71915,1.355,0.20368,0.20251,0.15375,0.0643,0.20802,0.17445,0.13608,0.04089,2.2721,5.06586,0.4029,3.00107,1.75484,0.0010025,0.0010025,0.0010025
42,166.682,1.68955,3.67912,0.45866,1.62411,1.29173,0.18948,0.37324,0.19363,0.07732,0.20765,0.22792,0.11927,0.03972,2.24803,5.08419,0.39386,2.71629,1.72009,0.000996313,0.000996313,0.000996313
43,170.219,1.67189,3.59551,0.45312,1.65195,1.32474,0.09552,0.25312,0.10314,0.0431,0.15401,0.13745,0.08929,0.0404,2.35166,5.03727,0.39609,2.85225,1.76776,0.000990125,0.000990125,0.000990125
44,172.812,1.69313,3.49984,0.43221,1.62505,1.28448,0.08425,0.185,0.08442,0.03732,0.08437,0.19074,0.07185,0.03216,2.36876,5.00913,0.37684,3.20677,1.80208,0.000983938,0.000983938,0.000983938
45,175.475,1.70458,3.66215,0.44064,1.64074,1.31861,0.08425,0.185,0.08442,0.03732,0.08437,0.19074,0.07185,0.03216,2.36876,5.00913,0.37684,3.20677,1.80208,0.00097775,0.00097775,0.00097775
46,178.095,1.59722,3.44004,0.43691,1.59584,1.26748,0.06797,0.3321,0.07779,0.03774,0.36363,0.07844,0.06308,0.02874,2.29808,4.8609,0.36791,3.19638,1.75262,0.000971562,0.000971562,0.000971562
47,181.353,1.56324,3.38243,0.43803,1.56951,1.26274,0.07102,0.19234,0.07627,0.03614,0.06567,0.2021,0.06671,0.03302,2.28416,4.79261,0.37054,2.82625,1.74398,0.000965375,0.000965375,0.000965375
48,184.936,1.55579,3.24788,0.42385,1.55839,1.23725,0.11758,0.16889,0.08621,0.03696,0.08329,0.21858,0.07889,0.03448,2.36946,4.78704,0.37164,2.54911,1.82133,0.000959187,0.000959187,0.000959187
49,187.918,1.60356,3.3481,0.41708,1.5606,1.25949,0.11758,0.16889,0.08621,0.03696,0.08329,0.21858,0.07889,0.03448,2.36946,4.78704,0.37164,2.54911,1.82133,0.000953,0.000953,0.000953
50,190.589,1.58008,3.35936,0.41567,1.54834,1.25054,0.13755,0.29084,0.11965,0.04537,0.19119,0.1619,0.1138,0.04467,2.2934,4.81778,0.37235,2.44349,1.79395,0.000946812,0.000946812,0.000946812
51,193.192,1.60487,3.33381,0.42513,1.5415,1.2872,0.26394,0.21524,0.13894,0.06083,0.24848,0.20361,0.11961,0.04995,2.23071,4.86155,0.36327,2.38206,1.72007,0.000940625,0.000940625,0.000940625
52,195.923,1.58096,3.18223,0.40593,1.50729,1.24198,0.16805,0.27199,0.10847,0.04695,0.22415,0.19343,0.10007,0.04665,2.33861,4.97968,0.36731,2.49142,1.80508,0.000934438,0.000934438,0.000934438
53,199.244,1.53728,3.17392,0.39563,1.49425,1.22735,0.16805,0.27199,0.10847,0.04695,0.22415,0.19343,0.10007,0.04665,2.33861,4.97968,0.36731,2.49142,1.80508,0.00092825,0.00092825,0.00092825
54,202.8,1.55802,3.1521,0.39884,1.46722,1.23442,0.15102,0.15176,0.09117,0.04297,0.15056,0.2071,0.08655,0.04067,2.35447,5.11081,0.36788,2.50663,1.80214,0.000922063,0.000922063,0.000922063
55,205.816,1.58199,3.14928,0.38725,1.51865,1.25492,0.1768,0.14318,0.10671,0.05115,0.21957,0.17192,0.0904,0.0463,2.29924,5.01663,0.36227,2.41897,1.77878,0.000915875,0.000915875,0.000915875
56,208.412,1.47799,2.91159,0.38703,1.43103,1.23075,0.16716,0.27562,0.15162,0.05726,0.23347,0.16108,0.09922,0.0492,2.23363,4.88824,0.35483,2.40392,1.74921,0.000909688,0.000909688,0.000909688
